From	To
Q9BS26	ENSG00000023318.9
P09497	ENSG00000175416.16
P06730	ENSG00000151247.13
O60613	ENSG00000183291.18
Q8NHV1	ENSG00000179144.5
P49069	ENSG00000164615.6
P02749	ENSG00000091583.11
Q9H2H8	ENSG00000240344.10
H7BXI1	ENSG00000117868.18
A0A3B3IT31	ENSG00000168216.13
A0A2C9F2R7	ENSG00000075539.15
P11233	ENSG00000006451.8
Q8TBC4	ENSG00000144744.18
O75489	ENSG00000213619.11
K7ERZ8	ENSG00000125740.15
Q9HBM1	ENSG00000152253.9
Q9HBM1	ENSG00000277909.4
Q9NYV4	ENSG00000167258.16
O60645	ENSG00000180104.16
P00813	ENSG00000196839.14
Q9BQ24	ENSG00000100711.14
Q9NVA2	ENSG00000138758.12
Q9Y294	ENSG00000111875.8
P05107	ENSG00000160255.19
E9PAV3	ENSG00000196531.14
Q07617	ENSG00000104450.13
P51148	ENSG00000108774.15
P01111	ENSG00000213281.5
Q969M3	ENSG00000145817.17
Q03518	ENSG00000168394.13
Q03518	ENSG00000206297.7
Q03518	ENSG00000226173.4
Q03518	ENSG00000227816.4
Q03518	ENSG00000230705.4
Q03518	ENSG00000224212.4
Q03518	ENSG00000232367.5
O95197	ENSG00000133318.14
Q15059	ENSG00000169925.17
A0A140TA44	ENSG00000206340.10
P05423	ENSG00000168495.13
Q9UK45	ENSG00000130332.15
P51116	ENSG00000129245.13
P26006	ENSG00000005884.18
P21399	ENSG00000122729.19
Q96FE7	ENSG00000100100.14
Q9NYH9	ENSG00000108651.10
P15927	ENSG00000117748.10
Q9NWM8	ENSG00000106080.11
Q96EM0	ENSG00000126790.12
O75351	ENSG00000119541.10
J3KPH8	ENSG00000061273.18
H0YME5	ENSG00000128829.12
Q9BWD1	ENSG00000120437.9
Q52LD8	ENSG00000162944.11
Q9HBH5	ENSG00000240857.2
Q15363	ENSG00000086598.11
Q13795	ENSG00000101246.20
Q9UIC8	ENSG00000205629.12
O75843	ENSG00000213983.12
A0A7I2V3F3	ENSG00000115053.17
Q9ULJ7	ENSG00000151458.12
Q9HCE7	ENSG00000198742.10
P26639	ENSG00000113407.14
P56211	ENSG00000128989.11
O00505	ENSG00000102753.10
O43150	ENSG00000151693.11
Q6UX04	ENSG00000153015.17
P00441	ENSG00000142168.15
A0A3B3ISK2	ENSG00000117139.18
A0A087X1N8	ENSG00000124570.21
Q9Y277	ENSG00000078668.14
O60449	ENSG00000054219.11
Q9H173	ENSG00000120725.13
Q15021	ENSG00000010292.13
C9JA28	ENSG00000114850.7
Q8NCA5	ENSG00000119812.20
E9PRJ8	ENSG00000110651.13
E9PNB3	ENSG00000175274.19
P31689	ENSG00000086061.16
P53007	ENSG00000100075.10
P35908	ENSG00000172867.4
E7ERS3	ENSG00000158545.16
A0A0U1RRL8	ENSG00000006282.22
Q8IYU8	ENSG00000165487.14
P07947	ENSG00000176105.14
Q96EC8	ENSG00000181704.12
Q9Y371	ENSG00000097033.15
P25789	ENSG00000041357.16
Q9H832	ENSG00000159202.18
F8VRH0	ENSG00000197111.16
G3V4G9	ENSG00000258728.2
Q9UL40	ENSG00000113761.12
P57060	ENSG00000156253.7
P57060	ENSG00000291523.1
A0A0C4DFP4	ENSG00000151092.18
Q9UH65	ENSG00000133789.15
A0A0C4DGV4	ENSG00000134248.14
Q9BYC8	ENSG00000106591.4
S5FZ81	ENSG00000130024.15
P29590	ENSG00000140464.20
Q8TBQ9	ENSG00000174695.10
Q8NBN3	ENSG00000103978.17
P05455	ENSG00000138385.16
Q9Y2W1	ENSG00000054118.15
Q13405	ENSG00000149792.9
Q9GZL7	ENSG00000138442.11
Q9BZF1	ENSG00000091039.17
O15123	ENSG00000091879.14
Q92824	ENSG00000099139.14
P50993	ENSG00000018625.15
Q9NV70	ENSG00000090989.18
Q86TI2	ENSG00000142002.19
P98175	ENSG00000182872.16
Q9UIL1	ENSG00000153130.18
A0A2R8Y5J0	ENSG00000111642.16
P55060	ENSG00000124207.17
O00214	ENSG00000116977.19
P00367	ENSG00000148672.10
Q9NSD9	ENSG00000116120.11
A0A7P0T9D8	ENSG00000213995.12
Q5JXI8	ENSG00000022267.19
M0R0I5	ENSG00000088247.19
A0A5F9ZHW5	ENSG00000204842.18
Q9BZH6	ENSG00000120008.16
A0A0J9YW33	ENSG00000166900.17
P84103	ENSG00000112081.17
A0A024R4K9	ENSG00000189077.11
O60841	ENSG00000158417.12
Q14241	ENSG00000011007.13
C9JJ19	ENSG00000074071.15
Q8NBS9	ENSG00000239264.9
Q9BW19	ENSG00000204197.9
Q9BW19	ENSG00000237649.8
Q9BW19	ENSG00000233450.7
Q68CP4	ENSG00000165102.15
P06703	ENSG00000197956.10
P30049	ENSG00000099624.8
P01024	ENSG00000125730.18
P46937	ENSG00000137693.14
P00491	ENSG00000198805.13
P00491	ENSG00000291814.1
P50991	ENSG00000115484.15
Q9P0J0	ENSG00000186010.19
O15498	ENSG00000106636.9
Q9H6T3	ENSG00000005175.10
H0YNT2	ENSG00000140332.18
Q9P253	ENSG00000104142.11
Q9BT78	ENSG00000138663.9
O43747	ENSG00000166747.13
Q9NX24	ENSG00000145912.10
K7EPR5	ENSG00000108946.17
Q8WVM7	ENSG00000118007.13
A0A0G2JH67	ENSG00000206513.2
A0A0G2JH67	ENSG00000226898.2
A0A0G2JH67	ENSG00000224654.2
A0A2P0CTB1	ENSG00000275125.4
Q96A33	ENSG00000108588.15
P61086	ENSG00000078140.14
Q9BUQ8	ENSG00000174243.11
Q5VW27	ENSG00000147862.18
P56589	ENSG00000034693.15
Q9Y243	ENSG00000117020.19
Q9Y243	ENSG00000275199.4
A0A2R8Y7S2	ENSG00000127616.22
F5H0U5	ENSG00000139433.11
Q9NQ88	ENSG00000078237.7
Q5JTV8	ENSG00000143337.19
P41250	ENSG00000106105.15
J3KR97	ENSG00000141556.22
Q96HN2	ENSG00000158467.17
A0A2R8Y7R2	ENSG00000244734.4
Q9UNP9	ENSG00000084072.17
P31040	ENSG00000073578.18
Q99797	ENSG00000027001.10
Q9NPF5	ENSG00000178028.14
Q08211	ENSG00000135829.17
O95772	ENSG00000010270.14
O60925	ENSG00000113068.10
P25787	ENSG00000106588.12
J3QS48	ENSG00000129255.16
P23246	ENSG00000116560.12
A0A494C1F2	ENSG00000126883.19
A0A087WX15	ENSG00000144596.13
O14773	ENSG00000166340.18
P32456	ENSG00000162645.13
Q15063	ENSG00000133110.15
O15270	ENSG00000100596.8
C9JQD4	ENSG00000171960.12
Q9Y2X7	ENSG00000108262.16
Q9UNK0	ENSG00000170310.15
A0A2R8Y7X5	ENSG00000103197.20
A0A7P0Z4F1	ENSG00000111331.14
A0A075B749	ENSG00000178104.22
Q9H7D0	ENSG00000147459.18
Q9NV31	ENSG00000177971.9
A0A0C4DG91	ENSG00000172113.10
Q9Y5U2	ENSG00000184281.15
A0A0A0MQR2	ENSG00000022277.13
Q9NVN3	ENSG00000111785.21
O95248	ENSG00000100241.22
Q92896	ENSG00000090863.12
K7EL74	ENSG00000062716.13
Q9NQW7	ENSG00000108039.18
A0A3B3ITP2	ENSG00000168216.13
A0A7P0Z4A5	ENSG00000130340.17
Q8N5K1	ENSG00000145354.12
Q9H792	ENSG00000173517.11
Q9NXE4	ENSG00000136699.20
Q9NXE4	ENSG00000292130.1
H0YKJ9	ENSG00000140391.15
O15127	ENSG00000140497.16
Q9BQ39	ENSG00000107625.14
G5EA36	ENSG00000004897.12
Q07157	ENSG00000104067.17
Q07157	ENSG00000277401.4
Q96B36	ENSG00000204673.11
H0YDJ9	ENSG00000110651.13
G5E994	ENSG00000148358.21
O75688	ENSG00000138032.21
Q96A73	ENSG00000122203.15
Q96B54	ENSG00000131116.12
Q15435	ENSG00000115685.15
Q86YV5	ENSG00000275342.6
P20648	ENSG00000105675.9
P24941	ENSG00000123374.11
A0A1W2PRL5	ENSG00000089818.18
Q53EL6	ENSG00000150593.18
A0A7I2V508	ENSG00000204463.14
O60231	ENSG00000204560.10
O60231	ENSG00000206486.8
O60231	ENSG00000233561.6
O60231	ENSG00000226171.6
O60231	ENSG00000233418.8
O60231	ENSG00000233049.6
O60231	ENSG00000231377.6
O43852	ENSG00000128595.17
B5MDF5	ENSG00000132341.12
A0A0J9YXC7	ENSG00000256977.13
A0A0J9YXC7	ENSG00000256671.7
F8WE42	ENSG00000198000.12
F8WE42	ENSG00000291347.1
Q8IWC1	ENSG00000129680.16
Q9HCU5	ENSG00000138073.14
Q9UNF1	ENSG00000102316.17
P21453	ENSG00000170989.10
A0A7I2V380	ENSG00000126561.18
Q9NX08	ENSG00000169019.11
A0A7P0T824	ENSG00000100749.9
P67809	ENSG00000065978.19
Q96GC5	ENSG00000175581.14
Q9BVJ6	ENSG00000156697.13
O00472	ENSG00000118985.16
P11586	ENSG00000100714.18
A0A2R8Y855	ENSG00000073584.20
A0A804HIR9	ENSG00000005810.20
P10646	ENSG00000003436.16
Q7Z7A4	ENSG00000168297.16
O95394	ENSG00000013375.17
P53609	ENSG00000164219.10
Q14151	ENSG00000130254.12
P62328	ENSG00000205542.11
G5E9C2	ENSG00000104825.17
G5E9C2	ENSG00000282905.2
A0A3B3IT54	ENSG00000182307.14
A0A3B3IT54	ENSG00000291362.1
P37235	ENSG00000115756.13
Q9BQ48	ENSG00000130312.7
Q9UDW1	ENSG00000184076.13
A0A7P0N5L0	ENSG00000104679.12
P11047	ENSG00000135862.6
E9PS30	ENSG00000175376.9
Q9BUV8	ENSG00000101084.19
O00401	ENSG00000106299.8
Q8IV38	ENSG00000106524.9
Q13330	ENSG00000182979.18
B9ZVT1	ENSG00000183808
Q9UKG9	ENSG00000005469.12
P19174	ENSG00000124181.15
O94919	ENSG00000149218.5
P62316	ENSG00000125743.11
F8VX73	ENSG00000139644.13
I3NI23	ENSG00000011638.11
A0A7P0T8N6	ENSG00000147852.17
P62714	ENSG00000104695.13
Q13625	ENSG00000143514.18
A0A2R8Y653	ENSG00000143179.16
A0A6I8PRS5	ENSG00000152133.17
O95163	ENSG00000070061.16
F8W0P7	ENSG00000110955.9
P23469	ENSG00000132334.17
P10619	ENSG00000064601.21
O60488	ENSG00000068366.21
Q96LJ7	ENSG00000157379.14
Q96LJ7	ENSG00000284868.2
Q5T985	ENSG00000151655.19
O95716	ENSG00000105514.8
P10909	ENSG00000120885.22
S4R393	ENSG00000214655.11
P78324	ENSG00000198053.12
P47914	ENSG00000162244.12
Q8TB22	ENSG00000006282.22
Q53GQ0	ENSG00000149084.13
A6NDG6	ENSG00000184207.9
H3BSW6	ENSG00000174177.13
Q8ND56	ENSG00000257103.9
Q8ND56	ENSG00000262860.5
A0A7P0T808	ENSG00000186111.11
P07195	ENSG00000111716.14
Q9Y3C6	ENSG00000137168.8
E7ENZ2	ENSG00000137478.15
Q96EE3	ENSG00000085415.16
O95159	ENSG00000162300.13
J3KTK8	ENSG00000129255.16
Q92504	ENSG00000112473.19
Q92504	ENSG00000206288.13
Q92504	ENSG00000229802.11
Q92504	ENSG00000226614.11
Q92504	ENSG00000224399.11
Q92504	ENSG00000227402.11
Q9Y4K0	ENSG00000134013.16
A0A286YEX4	ENSG00000141905.19
Q9Y2J2	ENSG00000082397.18
E7ESA6	ENSG00000169398.20
P11021	ENSG00000044574.9
Q9H814	ENSG00000164902.14
A0A7P0TAS2	ENSG00000107863.20
Q9P2K6	ENSG00000087448.11
Q9GZP9	ENSG00000072849.11
P16333	ENSG00000158092.7
P52756	ENSG00000003756.17
Q7L576	ENSG00000273749.5
Q7L576	ENSG00000288461.1
O95571	ENSG00000105755.8
O95837	ENSG00000156049.7
Q9HBI1	ENSG00000188677.15
A6NKZ2	ENSG00000102032.13
P49356	ENSG00000257365.8
O14744	ENSG00000100462.16
Q15814	ENSG00000124659.7
P62249	ENSG00000105193.9
Q9UDT6	ENSG00000106665.16
Q01085	ENSG00000151923.18
D6REB0	ENSG00000136436.15
O43504	ENSG00000134248.14
P30101	ENSG00000167004.14
P11274	ENSG00000186716.21
Q9UMR2	ENSG00000157349.17
A0A7P0T8Y4	ENSG00000253710.5
Q5SZW8	ENSG00000163468.15
P59998	ENSG00000241553.13
Q969V3	ENSG00000125912.11
Q9Y3I0	ENSG00000100220.12
A0A0G2JN29	ENSG00000274779.4
Q86XP3	ENSG00000198231.14
Q9Y4F1	ENSG00000152767.17
P30043	ENSG00000090013.11
O14981	ENSG00000095564.15
P18206	ENSG00000035403.18
A0A7I2V5Q5	ENSG00000138398.17
Q5JRG1	ENSG00000139496.18
H3BRL3	ENSG00000103353.16
B4DRN8	ENSG00000180776.17
Q9H0G5	ENSG00000126653.18
Q9BY89	ENSG00000197077.14
Q9Y4Z0	ENSG00000130520.11
P04264	ENSG00000167768.4
H3BR68	ENSG00000149925.22
Q8IZT6	ENSG00000066279.19
Q9Y5X3	ENSG00000089006.17
Q13485	ENSG00000141646.17
Q8IXA3	ENSG00000169118.18
P49419	ENSG00000164904.18
Q9Y2R4	ENSG00000277594.2
Q9Y2R4	ENSG00000278053.5
Q6DD88	ENSG00000184743.13
P52735	ENSG00000160293.17
Q9NY26	ENSG00000143570.19
O15294	ENSG00000147162.15
O95628	ENSG00000080802.21
Q96CG8	ENSG00000164932.13
O43772	ENSG00000178537.10
P62136	ENSG00000172531.16
Q8WZA9	ENSG00000167378.10
A0A7I2V5I2	ENSG00000092108.22
Q52LW3	ENSG00000137962.13
E9PEB5	ENSG00000162613.18
Q96AJ9	ENSG00000151532.15
O75935	ENSG00000137100.16
E5RJ29	ENSG00000156011.19
A0A7I2V2U6	ENSG00000065911.13
Q9Y676	ENSG00000204568.12
Q9Y676	ENSG00000203624.10
Q9Y676	ENSG00000223775.8
Q9Y676	ENSG00000229861.8
Q9Y676	ENSG00000233813.8
Q9Y676	ENSG00000226111.8
Q9Y676	ENSG00000227420.8
Q9NVV4	ENSG00000107951.15
Q9BQ70	ENSG00000141002.20
O15213	ENSG00000227057.10
O15213	ENSG00000206284.8
O15213	ENSG00000236222.8
O15213	ENSG00000204221.11
O15213	ENSG00000226916.8
E7EX17	ENSG00000063046.18
A2PYH4	ENSG00000162669.16
Q8WW01	ENSG00000198860.14
A0A5H1ZRP4	ENSG00000188986
Q9NZL4	ENSG00000133265.11
J3KPT0	ENSG00000074603.19
Q9H2J4	ENSG00000115539.14
Q9NRZ7	ENSG00000160216.21
Q9NYA1	ENSG00000176170.14
Q96K76	ENSG00000170242.19
O75955	ENSG00000137312.15
O75955	ENSG00000206379.12
O75955	ENSG00000206480.11
O75955	ENSG00000232280.9
O75955	ENSG00000230143.9
Q15424	ENSG00000160633.13
K7EL20	ENSG00000130811.12
I3L4Q0	ENSG00000225663.8
I3L4Q0	ENSG00000288213.1
O43237	ENSG00000135720.13
Q9BSR8	ENSG00000119820.11
Q8NC42	ENSG00000163162.9
A0A0C4DGH3	ENSG00000105245.9
A0A2R8Y4P4	ENSG00000127616.22
O60502	ENSG00000198408.14
H0YBD2	ENSG00000115944.15
A0A1W2PPG1	ENSG00000108433.17
P05161	ENSG00000187608.10
A0A0A0MT72	ENSG00000136280.17
A0A7P0T9L9	ENSG00000124198.10
Q9NRX4	ENSG00000054148.18
H0YC82	ENSG00000151914.22
P42694	ENSG00000198265.12
B8ZZS0	ENSG00000177951.18
O14980	ENSG00000082898.19
P54278	ENSG00000122512.17
B7ZC38	ENSG00000148341.18
Q96B97	ENSG00000147010.19
O75607	ENSG00000107833.11
Q5MNZ6	ENSG00000141580.16
P35609	ENSG00000077522.15
Q6XZF7	ENSG00000107554.17
Q14966	ENSG00000075292.19
Q9P2X3	ENSG00000154059.11
O76031	ENSG00000166855.9
P36542	ENSG00000165629.20
A0A494C104	ENSG00000126883.19
Q86SZ2	ENSG00000182400.15
P62256	ENSG00000186591.13
Q16891	ENSG00000132305.22
O00400	ENSG00000169359.16
Q4G0F5	ENSG00000151502.11
Q01082	ENSG00000115306.17
Q5T440	ENSG00000181873.13
Q06124	ENSG00000179295.19
A0A7P0Z4P5	ENSG00000168003.19
Q9NU23	ENSG00000083099.11
Q99424	ENSG00000168306.13
A0A0G2JIW1	ENSG00000232804.5
A0A0G2JIW1	ENSG00000212866.6
A0A0G2JIW1	ENSG00000224501.5
H0YK61	ENSG00000128463.13
P22102	ENSG00000159131.17
P22102	ENSG00000262473.5
Q96CW1	ENSG00000161203.14
O00622	ENSG00000142871.18
Q14197	ENSG00000167862.10
A0A6Q8PH57	ENSG00000068796.19
Q9NTJ4	ENSG00000140400.18
Q8WUY8	ENSG00000090971.5
P32119	ENSG00000167815.12
P50281	ENSG00000157227.14
Q13588	ENSG00000154016.14
Q8TCA0	ENSG00000172731.15
O75381	ENSG00000142655.13
P25774	ENSG00000163131.12
A0A0G2JPR0	ENSG00000244207.8
Q9NSI2	ENSG00000160256.14
P51610	ENSG00000172534.14
A0A7P0T8L8	ENSG00000184014.9
Q04721	ENSG00000134250.21
A0A1W2PPP6	ENSG00000109911.19
Q9Y262	ENSG00000100129.18
Q96ST2	ENSG00000163166.15
H3BTC0	ENSG00000205937.12
Q9GZM7	ENSG00000142910.16
D3YTA9	ENSG00000221823.11
Q3ZCQ8	ENSG00000105197.11
E9PL71	ENSG00000104529
E9PL71	ENSG00000273594.4
A0A0D9SF44	ENSG00000104679
Q96EY1	ENSG00000103423.14
Q96EY1	ENSG00000276726.4
Q7L0Y3	ENSG00000174173.7
O00584	ENSG00000026297.17
Q99595	ENSG00000134375.11
A0A7I2V597	ENSG00000171552.14
Q9BVK2	ENSG00000159063.14
Q15811	ENSG00000205726.15
Q9H0D6	ENSG00000088930.8
P07737	ENSG00000108518.8
Q9BVM4	ENSG00000134864.11
O60725	ENSG00000116237.16
P35916	ENSG00000037280.16
K7EL68	ENSG00000105401.9
Q9NVU0	ENSG00000058600.16
Q9NVU0	ENSG00000284282.3
Q68E01	ENSG00000143624.14
Q68E01	ENSG00000262826.5
O15091	ENSG00000100890.16
H7BYW5	ENSG00000188191.16
P62306	ENSG00000139343.11
E9PMJ1	ENSG00000137502.10
Q16512	ENSG00000123143.13
P48730	ENSG00000141551.15
O95379	ENSG00000145779.8
D6R9Q7	ENSG00000177058.12
J3QTA2	ENSG00000107262
A0A6Q8PFL5	ENSG00000148356.15
Q8WVV9	ENSG00000143889.16
P52294	ENSG00000114030.13
Q9UQ80	ENSG00000170515.14
Q03701	ENSG00000115816.15
Q7L2H7	ENSG00000149100.13
Q14692	ENSG00000165733.8
Q9H4I3	ENSG00000170638.10
Q9Y303	ENSG00000162066.16
P49756	ENSG00000119707.14
Q9UMX1	ENSG00000107882.12
Q06830	ENSG00000117450.15
P25205	ENSG00000112118.20
A0A087WTJ2	ENSG00000281887.3
Q9H1R6	ENSG00000171552
F8VQQ5	ENSG00000139644.13
A0A804HJ64	ENSG00000124356.17
P07199	ENSG00000125817.8
P07099	ENSG00000143819.13
E9PRT0	ENSG00000118096.10
Q8WU10	ENSG00000121350.16
Q8WUM0	ENSG00000069248.12
P49588	ENSG00000090861.17
P52566	ENSG00000111348.9
P52564	ENSG00000108984.16
A0A7P0Z4F3	ENSG00000003393.16
A0A2R8Y478	ENSG00000010278.15
Q9NVM1	ENSG00000142694.7
Q86YA3	ENSG00000138658.16
P23284	ENSG00000166794.6
P61964	ENSG00000196363.10
B8ZWD1	ENSG00000155368.18
P51636	ENSG00000105971.15
P54136	ENSG00000113643.9
Q96N21	ENSG00000167302.11
P25685	ENSG00000132002.9
O00471	ENSG00000070367.17
Q8TAT6	ENSG00000182446.15
Q9BVA0	ENSG00000140854.13
Q9NQ50	ENSG00000185608.9
Q14137	ENSG00000261236.8
Q9NZD8	ENSG00000090487.11
P34931	ENSG00000204390.10
P34931	ENSG00000206383.8
P34931	ENSG00000234258.6
P34931	ENSG00000236251.6
Q9H6W3	ENSG00000170468.8
A0A2R8Y5F1	ENSG00000103197.20
P42229	ENSG00000126561.18
Q5SYE7	ENSG00000135540.12
P55786	ENSG00000141279.18
A0A2R8YE60	ENSG00000136104.22
Q08J23	ENSG00000037474.15
Q9Y2S7	ENSG00000004142.12
Q9BTC8	ENSG00000057935.14
O75175	ENSG00000088038.20
O75175	ENSG00000274941.4
O75175	ENSG00000275979.4
O75175	ENSG00000274176.4
O75175	ENSG00000277615.4
O75175	ENSG00000273943.4
O75175	ENSG00000274616.4
O75175	ENSG00000277600.4
O75175	ENSG00000277114.4
O75175	ENSG00000276082.4
P21741	ENSG00000110492.17
Q13492	ENSG00000073921.18
Q9Y2J4	ENSG00000114019.15
A0A1B0GVH5	ENSG00000140718.22
Q8IYD1	ENSG00000189369.9
I3L2N2	ENSG00000004975.12
P30153	ENSG00000105568.19
O60637	ENSG00000140391.15
Q9P0S3	ENSG00000128699.14
Q9BXR0	ENSG00000213339.9
P20226	ENSG00000112592.15
P61204	ENSG00000134287.10
Q9UNI6	ENSG00000081721.12
O95810	ENSG00000168497.5
Q7Z460	ENSG00000074054.21
P39023	ENSG00000100316.16
Q5EG05	ENSG00000204397.10
O94888	ENSG00000163960.12
Q9BQA1	ENSG00000116455.14
Q8IWE2	ENSG00000197712.12
R4GN69	ENSG00000120694.20
A6NHR9	ENSG00000101596.17
A0A2R8YEK8	ENSG00000113163.19
F5H199	ENSG00000174099.12
Q92572	ENSG00000177879.17
P54760	ENSG00000196411.10
A0A087WWY9	ENSG00000100599.16
F8VWL3	ENSG00000139132.16
O43583	ENSG00000139726.11
P49795	ENSG00000171700.14
Q9BRQ8	ENSG00000042286.15
Q92686	ENSG00000154146.13
A0A0C4DG33	ENSG00000127980.16
O95352	ENSG00000197548.13
Q7Z3B1	ENSG00000172260.15
P07942	ENSG00000091136.15
R4GNF9	ENSG00000215845.11
Q5VWZ2	ENSG00000143353.12
P31749	ENSG00000142208.19
P55290	ENSG00000140945.17
O75648	ENSG00000100416.15
C9J9K3	ENSG00000168028.14
Q9NYU2	ENSG00000136731.13
Q8WYN0	ENSG00000101844.18
P51149	ENSG00000075785.14
Q13564	ENSG00000159593.15
E9PKG1	ENSG00000126457.22
F8W7U3	ENSG00000099290.17
Q8TBA6	ENSG00000066455.13
Q9UJX3	ENSG00000196510.14
P45973	ENSG00000094916.16
Q9NU19	ENSG00000065491.8
P23434	ENSG00000140905.11
P23434	ENSG00000291958.1
Q9NRF8	ENSG00000047230.15
Q9NQT4	ENSG00000077348.10
A0A087WU31	ENSG00000109572.16
O43149	ENSG00000074755.15
B5MC51	ENSG00000182541.18
Q9BT17	ENSG00000148824.19
O75503	ENSG00000102805.16
A6NFQ9	ENSG00000164402.14
J3KS15	ENSG00000167862.10
E7EX90	ENSG00000204843.13
P17980	ENSG00000165916.9
Q8N1I0	ENSG00000128512.24
P07203	ENSG00000233276.9
Q5T3F8	ENSG00000137216.19
Q9NTX5	ENSG00000093144.19
Q9Y230	ENSG00000183207.15
P35749	ENSG00000133392.19
P35749	ENSG00000276480.5
Q7Z5K2	ENSG00000062650.20
C9JJT5	ENSG00000248919.7
A2RRP1	ENSG00000151779.14
P28288	ENSG00000117528.14
Q9UBG0	ENSG00000011028.14
Q9NQ30	ENSG00000164283.13
F5H5P2	ENSG00000255730.5
Q9P266	ENSG00000165757.9
Q53FA7	ENSG00000115129.14
E5RK69	ENSG00000197043.15
Q9H4A5	ENSG00000143457.11
F8W086	ENSG00000139644.13
A0A087X1B1	ENSG00000269335.7
Q5VW30	ENSG00000147862.18
O60341	ENSG00000004487.18
P61619	ENSG00000058262.11
Q5VT25	ENSG00000143776.20
Q8NEZ5	ENSG00000167196.14
H7BXY3	ENSG00000132153.15
Q14444	ENSG00000135387.21
Q9Y3B4	ENSG00000115128.7
Q9NZB2	ENSG00000048828.18
E7ER68	ENSG00000176853.16
Q9C0I1	ENSG00000150712.11
G3V2U7	ENSG00000119640.9
Q6VN20	ENSG00000141084.12
O15347	ENSG00000029993.15
Q9H267	ENSG00000184056.15
Q92841	ENSG00000100201.23
Q96D46	ENSG00000169251.13
P60660	ENSG00000092841.19
P51571	ENSG00000180879.14
Q8N0Y7	ENSG00000226784.3
Q9Y2Y0	ENSG00000102931.8
P16070	ENSG00000026508.21
P78330	ENSG00000146733.14
Q9NXR1	ENSG00000072864.16
Q9NXR1	ENSG00000275911.3
Q9NRZ5	ENSG00000026652.15
Q8IYB3	ENSG00000133226.19
O76070	ENSG00000173267.14
A8MUA9	ENSG00000184900.16
Q92575	ENSG00000144224.17
Q96FV2	ENSG00000141295.14
D6RDB0	ENSG00000114544.17
Q9Y450	ENSG00000112339.15
Q8NC44	ENSG00000144567.11
Q9BX59	ENSG00000139192.12
P47224	ENSG00000183155.5
E7EQY4	ENSG00000057935.14
O14681	ENSG00000149547.15
Q8WWB7	ENSG00000198715.13
P40306	ENSG00000205220.12
O00560	ENSG00000137575.12
Q8N3F8	ENSG00000100139.14
A0A0A0MSV9	ENSG00000206208
A0A0A0MSV9	ENSG00000231925
Q9H330	ENSG00000106771.13
Q96S55	ENSG00000124535.16
Q9Y3A2	ENSG00000183520.12
O95299	ENSG00000130414.13
Q5XKP0	ENSG00000174917.9
Q9Y4I1	ENSG00000197535.16
A0A0A0MQU4	ENSG00000132330.18
A0A140TA49	ENSG00000244207.8
P29320	ENSG00000044524.11
A0A0D9SEN2	ENSG00000248333.9
E7EWV1	ENSG00000174227.16
E7EQY1	ENSG00000035141.10
Q8N3V7	ENSG00000171992.13
Q9UMY1	ENSG00000225921.7
A2A3F3	ENSG00000083067.27
Q9H6S3	ENSG00000177106.17
E7EVQ6	ENSG00000104549.12
A0A6Q8PEZ7	ENSG00000121940.17
O95989	ENSG00000272325.2
Q9BUB7	ENSG00000175606.11
Q8N7C3	ENSG00000179046.9
Q969T4	ENSG00000170035.16
Q00839	ENSG00000153187.21
P11802	ENSG00000135446.17
J3KNC0	ENSG00000165417.12
C9JLU1	ENSG00000163882.10
P85037	ENSG00000164916.11
J3QLE5	ENSG00000128739.23
A0A7I2V5J8	ENSG00000181163.14
Q14644	ENSG00000185989.11
Q14644	ENSG00000280477.2
Q9Y608	ENSG00000093167.18
Q14498	ENSG00000131051.24
O14939	ENSG00000129219.14
A0A7I2V3I0	ENSG00000104408.11
A0A494C051	ENSG00000183578.8
A0A669KBL1	ENSG00000187555.17
C9JNU6	ENSG00000181061.14
P62875	ENSG00000177700.6
P19022	ENSG00000170558.10
A0A5H1ZRQ2	ENSG00000100201.23
A0A7I2YQ93	ENSG00000104368.19
A0A5F9ZHR7	ENSG00000134575.13
O43678	ENSG00000131495.9
P08572	ENSG00000134871.20
O60551	ENSG00000152465.18
Q7Z392	ENSG00000168538.16
Q96SB3	ENSG00000108819.11
Q9NY65	ENSG00000183785.16
Q8IXQ6	ENSG00000138496.17
J3KS51	ENSG00000141027.23
P49411	ENSG00000178952.11
P78347	ENSG00000263001.8
Q9Y2R5	ENSG00000239789.6
Q15637	ENSG00000168066.22
Q15050	ENSG00000179041.4
A0A669KAX9	ENSG00000288564.1
Q5W0Z9	ENSG00000180776.17
A0A0G2JPA8	ENSG00000276838.4
Q9NP81	ENSG00000104835.15
Q9NP81	ENSG00000283104.3
Q12981	ENSG00000113734.18
P02533	ENSG00000186847.6
Q9BX97	ENSG00000130300.9
Q9Y2V7	ENSG00000133103.17
A0A087WWF6	ENSG00000106628
A0A590UJG5	ENSG00000087460.29
Q5BKZ1	ENSG00000162664.17
Q9NRH1	ENSG00000241127.8
Q9NX58	ENSG00000145220.14
B7ZKQ9	ENSG00000073060.17
Q5T2E6	ENSG00000120029.13
Q8TC12	ENSG00000072042.13
A0A0G2JL54	ENSG00000228454.7
A0A0G2JL54	ENSG00000233312.9
Q9H5V9	ENSG00000018610.15
Q13136	ENSG00000131626.19
Q13136	ENSG00000288198.2
Q16134	ENSG00000171503.13
Q9NQ92	ENSG00000172301.11
O43242	ENSG00000108344.15
O43657	ENSG00000000003.16
